player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Todd Herremans,2343,T,PHI,8,100.0,0,24,77.9,64.2,85.9,8,11,326,100.0,100.0,95.9,3,23,4,529,0,0,0,529,340,340,0,525,189,4
Greg Olsen,3647,TE,CAR,16,51.3,0,5,83.3,65.0,84.4,1,6,85,15.6,15.8,95.9,3,7,0,516,0,0,11,1005,92,581,0,12,424,323
Heath Miller,2247,TE,PIT,15,52.0,0,25,87.1,65.0,69.9,0,10,133,22.8,22.4,96.2,5,10,0,516,0,0,0,993,138,615,0,0,378,865
Dwayne Allen,7066,TE,IND,16,56.7,0,14,84.1,76.5,83.4,0,3,110,23.3,24.3,97.7,4,4,1,514,0,0,0,907,125,515,0,0,389,688
Chilo Rachal,4353,G,CHI,8,100.0,1,6,55.6,60.5,58.3,0,10,273,100.0,100.0,97.4,8,12,2,512,0,512,0,512,289,289,0,0,223,0
Willie Smith,6439,T,OAK,8,100.0,0,23,51.8,40.0,63.1,12,19,323,100.0,100.0,93.7,3,36,5,504,0,0,0,504,339,339,0,504,165,0
Brandon Myers,5126,TE,OAK,16,49.9,1,23,72.5,65.0,55.2,0,8,133,21.9,21.9,97.0,2,8,0,502,0,0,0,1007,142,647,0,0,360,760
Deuce Lutui,2986,G,TEN,8,100.0,2,31,65.3,59.0,64.3,2,16,295,100.0,100.0,96.9,4,18,0,501,0,0,0,501,310,310,501,0,191,0
Zach Miller,3654,TE,SEA,16,58.5,0,29,75.4,64.2,74.6,1,4,79,19.3,19.7,95.6,0,6,1,499,0,0,3,853,87,441,0,2,412,703
Kyle Rudolph,6195,TE,MIN,16,52.5,0,18,77.1,72.6,76.1,1,4,89,17.1,16.9,97.2,3,5,0,498,0,0,0,949,92,543,0,7,406,619
Jermaine Gresham,5546,TE,CIN,16,49.7,0,7,67.3,62.0,66.6,2,3,99,17.0,17.9,94.4,9,8,3,497,0,0,0,1001,110,614,0,0,387,755
Tony Moeaki,5617,TE,KC,15,54.1,0,16,65.7,71.2,67.6,1,3,82,17.2,17.4,97.6,5,4,0,491,0,0,0,908,88,505,0,0,403,531
Anthony Fasano,2998,TE,MIA,16,54.3,0,17,71.4,73.3,69.3,1,3,77,16.6,17.1,97.4,4,4,0,489,0,0,1,900,85,496,0,0,404,636
Tom Brady,698,QB,NE,16,40.2,0,19,90.6,,60.0,0,0,0,0.0,0.0,,3,0,0,488,0,0,0,1215,0,708,0,0,488,0
Matt Schaub,1811,QB,HST,16,44.2,0,13,75.4,,60.0,0,0,0,0.0,0.0,,3,0,0,487,0,0,0,1103,0,597,0,0,487,0
Mike Adams,7643,T,PIT,10,100.0,0,25,66.3,56.4,72.8,3,16,277,100.0,100.0,94.0,2,26,7,487,0,0,0,487,291,291,0,487,196,0
David Diehl,1468,T,NYG,13,100.0,0,21,62.4,56.5,65.1,7,19,260,100.0,100.0,93.5,1,30,4,480,0,0,3,480,283,283,9,442,197,26
Martellus Bennett,4375,TE,NYG,16,51.3,0,21,81.3,75.2,83.4,0,1,97,18.7,18.5,99.5,2,1,0,477,0,0,0,930,103,556,0,0,374,630
Joe Reitz,4789,G,IND,9,100.0,1,14,59.7,57.0,58.3,5,13,273,100.0,100.0,96.7,2,18,0,475,0,464,0,475,294,294,0,0,181,11
Vernon Davis,2951,TE,SF,16,51.7,0,28,75.7,61.3,76.8,1,4,52,10.9,10.7,95.2,0,5,0,475,0,0,11,918,53,496,0,3,422,656
Jeff Byers,5976,G,CAR,11,100.0,1,5,66.4,45.5,71.0,3,9,247,100.0,100.0,96.8,4,14,2,470,215,1,0,470,270,270,254,0,200,0
A.Q. Shipley,5150,C,IND,9,100.0,0,14,72.0,80.0,65.9,2,3,262,100.0,100.0,99.0,0,5,0,466,445,19,0,466,282,282,0,0,184,1
Jake Scott,1862,G,PHI,7,100.0,2,24,64.8,55.5,74.9,1,13,299,100.0,100.0,97.0,7,16,2,462,0,0,0,462,314,314,462,0,148,0
Evan Smith,5390,C,GB,10,100.0,0,12,71.0,58.8,75.8,3,5,245,100.0,100.0,97.6,5,10,2,462,142,310,0,462,264,264,0,0,198,7
Benjamin Watson,1753,TE,CLV,16,53.7,0,8,73.1,70.3,64.5,0,3,97,20.6,19.9,96.4,5,5,2,458,0,0,0,853,98,493,0,0,360,793
Jeff Faine,1337,C,CIN,8,100.0,0,7,53.3,66.5,45.4,0,5,274,100.0,100.0,98.7,3,6,1,456,456,0,0,456,291,291,0,0,165,0
Trevor Robinson,7375,C,CIN,10,100.0,0,7,69.5,62.6,69.2,3,6,229,100.0,100.0,97.6,1,10,1,448,448,0,0,448,243,243,0,0,205,0
Danny Watkins,6175,G,PHI,7,100.0,2,24,62.1,45.8,66.5,6,9,274,100.0,100.0,96.9,2,16,1,448,0,3,0,448,287,287,445,0,161,0
Demetress Bell,4533,T,PHI,8,100.0,0,24,41.7,44.3,52.1,9,21,275,100.0,100.0,93.5,9,33,3,446,0,0,387,446,296,296,0,59,150,0
Brent Celek,3778,TE,PHI,15,51.6,0,24,71.5,64.0,70.7,3,5,123,24.0,23.3,95.1,1,10,2,445,0,0,0,862,127,544,0,0,318,699
Peyton Manning,327,QB,DEN,16,40.1,0,10,91.3,,60.0,0,0,0,0.0,0.0,,3,0,0,445,0,0,0,1109,0,646,0,0,445,0
Carl Nicks,4478,G,TB,7,100.0,0,30,77.4,75.7,73.2,5,3,240,100.0,100.0,98.3,1,8,0,442,0,442,0,442,256,256,0,0,186,0
Lance Kendricks,6199,TE,SL,16,52.0,0,26,68.4,68.6,72.7,2,3,73,16.2,15.8,95.2,3,6,1,440,0,0,1,846,76,482,0,0,364,501
Leroy Harris,3731,G,TEN,8,100.0,0,31,58.0,44.5,66.8,5,9,283,100.0,100.0,95.8,2,19,5,432,0,0,0,432,293,293,432,0,139,0
Christian Ponder,6164,QB,MIN,16,41.6,0,18,57.0,,60.1,0,0,0,0.0,0.0,,1,0,0,429,0,0,0,1031,0,582,0,0,429,0
Nate Potter,7205,T,ARZ,8,100.0,0,1,54.7,55.5,48.2,5,12,273,100.0,100.0,94.3,2,24,7,428,0,0,426,428,282,282,0,0,146,2
Russell Wilson,7077,QB,SEA,16,43.2,0,29,89.7,61.3,60.0,0,0,0,0.0,0.2,,6,0,0,423,0,0,0,980,1,514,0,0,422,0
Jason Witten,1384,TE,DAL,16,39.1,0,9,84.5,66.6,80.7,1,1,65,9.4,9.7,96.9,6,3,1,422,0,0,1,1080,71,729,0,0,351,731
Scott Wells,1965,C,SL,7,100.0,0,26,63.8,73.0,59.8,1,2,247,100.0,100.0,99.0,3,4,1,421,420,0,0,421,260,260,1,0,161,0
Andre Johnson,1319,WR,HST,16,43.2,1,13,91.9,,75.4,0,0,0,0.0,0.0,,2,0,0,421,0,0,0,974,0,553,0,0,421,0
Eric Decker,5611,WR,DEN,16,40.2,0,10,75.4,68.1,76.5,0,0,1,0.2,0.2,100.0,6,0,0,420,0,0,0,1046,1,627,0,0,419,6
Wes Welker,2204,WR,NE,16,38.9,0,19,82.5,,72.8,0,0,0,0.0,0.0,,0,0,0,419,0,0,0,1076,0,655,0,0,419,4
Demaryius Thomas,5547,WR,DEN,16,40.4,0,10,87.4,,80.3,0,0,0,0.0,0.0,,1,0,0,411,0,0,0,1017,0,606,0,0,411,4
Marcedes Lewis,2973,TE,JAX,16,49.3,0,15,78.9,73.0,84.1,0,1,76,16.3,16.3,96.7,3,3,2,410,0,0,0,832,82,504,0,3,328,513
Logan Paulsen,5795,TE,WAS,16,60.7,0,32,70.3,40.9,80.8,1,7,73,22.6,22.3,91.8,6,10,2,410,0,0,0,675,76,341,0,3,334,462
Ryan Harris,3686,T,HST,16,99.8,1,13,75.2,67.2,77.2,5,7,212,99.5,99.5,96.2,1,14,2,409,0,0,10,410,220,221,0,371,189,29
Brandon Lloyd,1436,WR,NE,16,39.3,0,19,77.0,,86.2,0,0,0,0.0,0.0,,1,0,0,409,0,0,0,1041,0,632,0,0,409,0
Doug Legursky,4860,C,PIT,7,100.0,0,25,56.9,46.3,59.5,5,7,247,100.0,100.0,96.4,2,15,3,408,244,93,0,408,266,266,71,0,142,0
Owen Daniels,3043,TE,HST,15,47.2,0,13,72.8,58.0,65.3,2,2,43,9.0,9.5,95.3,1,4,0,407,0,0,0,862,48,503,0,0,359,640
John Moffitt,6227,G,SEA,8,100.0,0,29,67.5,68.4,65.4,3,4,178,100.0,100.0,98.0,4,7,0,405,0,248,0,405,193,193,157,0,212,0
Randy McMichael,1114,TE,SD,16,82.1,0,27,67.1,72.7,74.4,0,4,107,56.3,56.7,97.2,4,5,1,399,0,0,1,486,114,201,0,2,285,351
Ryan Fitzpatrick,2467,QB,BUF,16,39.6,0,4,54.0,,63.1,0,0,0,0.0,0.0,,2,0,0,395,0,0,0,997,0,585,0,0,395,0
Mark Sanchez,4928,QB,NYJ,15,42.0,1,22,46.0,,61.7,0,0,0,0.0,0.0,,2,0,0,394,0,0,0,937,0,530,0,0,394,0
Garrett Reynolds,5080,G,ATL,6,100.0,1,2,63.8,69.6,58.9,3,9,258,100.0,100.0,97.7,2,12,0,394,0,0,0,394,270,270,394,0,124,0
Philip Rivers,1725,QB,SD,16,38.0,0,27,64.1,61.2,60.2,0,0,1,0.2,0.2,100.0,11,0,0,390,0,0,0,1025,1,620,0,0,389,0
Andrew Luck,7007,QB,IND,16,33.4,0,14,65.9,61.3,60.0,0,0,1,0.1,0.1,100.0,4,0,0,390,0,0,0,1169,1,751,0,0,389,0
Brandon Marshall,3064,WR,CHI,16,40.1,0,6,90.4,,78.3,0,0,0,0.0,0.0,,2,0,0,389,0,0,0,969,0,579,0,0,389,0
Rob Gronkowski,5567,TE,NE,11,53.1,0,19,91.1,71.3,90.1,1,2,72,18.2,18.1,97.9,4,3,0,389,0,0,0,733,76,420,0,0,313,366
Eli Manning,1722,QB,NYG,16,38.4,0,21,78.7,,60.1,0,0,0,0.0,0.0,,5,0,0,386,0,0,0,1005,0,608,0,0,386,0
Garrett Graham,5642,TE,HST,15,62.5,0,13,76.6,65.8,77.3,1,3,60,21.0,21.0,96.7,3,4,0,384,0,0,0,614,61,291,0,0,323,526
Josh Freeman,4940,QB,TB,16,37.0,0,30,61.9,,60.1,0,0,0,0.0,0.0,,6,0,0,384,0,0,0,1037,0,633,0,0,384,0
Sam Bradford,5526,QB,SL,16,36.8,0,26,70.4,,60.0,0,0,0,0.0,0.0,,9,0,0,381,0,0,0,1036,0,638,0,0,381,0
Guy Whimper,3074,T,JAX,15,99.2,0,15,59.4,48.5,62.6,6,15,195,98.5,98.6,92.1,4,26,5,380,0,0,0,383,215,218,0,314,165,69
Luke Stocker,6256,TE,TB,16,70.3,0,30,77.3,65.5,84.8,1,5,97,39.1,38.7,96.9,2,6,0,379,0,0,0,539,101,261,0,0,278,432
Erik Pears,2737,T,BUF,7,100.0,0,4,55.8,63.6,52.1,7,4,211,100.0,100.0,96.0,5,14,3,378,0,0,0,378,216,216,0,378,162,0
Ryan Tannehill,7014,QB,MIA,16,38.3,0,17,68.4,,60.0,0,0,0,0.0,0.0,,1,0,0,376,0,0,0,981,0,567,0,0,376,0
Tony Gonzalez,237,TE,ATL,16,38.7,0,2,85.5,74.4,58.6,1,1,57,9.1,9.1,98.2,4,2,0,374,0,0,0,966,59,651,0,1,315,466
Jay Cutler,2956,QB,CHI,15,40.7,0,6,72.4,,60.0,0,0,0,0.0,0.0,,4,0,0,374,0,0,0,920,0,529,0,0,374,0
Andy Dalton,6187,QB,CIN,16,36.5,0,7,64.5,,60.2,0,0,0,0.0,0.0,,6,0,0,374,0,0,0,1025,0,623,0,0,374,0
Steve Johnson,4538,WR,BUF,16,39.6,0,4,78.1,,67.1,0,0,0,0.0,0.0,,3,0,0,372,0,0,0,940,0,568,0,0,372,0
Robert Griffin III,7008,QB,WAS,15,39.4,1,32,83.7,,60.1,0,0,0,0.0,0.0,,7,0,0,370,0,0,0,938,0,489,0,0,370,0
James Casey,5076,FB,HST,16,61.2,0,13,69.4,80.0,58.2,0,0,36,13.7,14.7,100.0,2,0,0,368,0,0,0,601,40,272,0,0,328,116
Matthew Stafford,4924,QB,DET,16,30.8,1,11,73.6,,60.0,0,0,0,0.0,0.0,,3,0,0,364,0,0,0,1180,0,801,0,0,364,0
Joe Flacco,4332,QB,BLT,16,36.3,0,3,68.1,,60.2,0,0,0,0.0,0.0,,2,0,0,364,0,0,0,1002,0,611,0,0,364,0
Donald Stephenson,7076,T,KC,11,99.7,0,16,62.0,51.3,71.6,7,9,168,99.4,99.4,92.3,5,21,5,361,0,0,306,362,178,179,0,36,183,20
Vincent Jackson,2278,WR,TB,16,37.0,1,30,89.6,,72.9,0,0,0,0.0,0.0,,3,0,0,361,0,0,0,976,0,615,0,0,361,1
Aaron Rodgers,2241,QB,GB,16,33.6,0,12,90.1,,60.0,0,0,0,0.0,0.0,,4,0,0,360,0,0,0,1070,0,692,0,0,360,0
Drew Brees,802,QB,NO,16,32.6,0,20,84.7,,60.0,0,0,0,0.0,0.0,,6,0,0,357,0,0,0,1094,0,725,0,0,357,0
Calvin Johnson,3618,WR,DET,16,30.8,2,11,89.8,,77.9,0,0,0,0.0,0.0,,4,0,0,355,0,0,0,1151,0,796,0,0,355,2
Bobbie Williams,628,G,BLT,8,100.0,0,3,52.8,57.8,53.5,1,7,196,100.0,100.0,96.4,4,11,3,355,0,192,0,355,205,205,163,0,150,0
Torrey Smith,6210,WR,BLT,16,38.3,0,3,74.6,,69.6,0,0,0,0.0,0.0,,6,0,0,352,0,0,0,919,0,564,0,0,352,0
Reggie Wayne,800,WR,IND,16,32.3,0,14,89.0,52.0,89.1,0,0,2,0.3,0.3,100.0,0,0,0,348,0,0,0,1079,2,732,0,0,346,55
Steve Smith,837,WR,CAR,16,38.2,0,5,80.9,,70.9,0,0,0,0.0,0.0,,5,0,0,348,0,0,0,910,0,559,0,0,348,1
Antoine Caldwell,5000,G,HST,11,100.0,0,13,55.5,54.1,56.0,2,8,170,100.0,100.0,95.9,1,12,2,346,0,0,0,346,176,176,346,0,170,0
Chris Spencer,2243,G,CHI,10,100.0,0,6,65.8,36.9,73.1,4,6,172,100.0,100.0,95.3,1,13,3,345,0,171,0,345,186,186,171,0,159,1
Shelley Smith,5710,G,SL,8,100.0,0,26,56.8,54.1,70.0,4,4,206,100.0,100.0,96.6,6,11,3,344,0,271,0,344,223,223,73,0,121,0
A.J. Green,6156,WR,CIN,16,35.9,0,7,89.2,62.4,82.0,0,0,1,0.2,0.2,100.0,4,0,0,344,0,0,0,958,1,611,0,0,343,0
James Carpenter,6177,G,SEA,7,100.0,0,29,56.1,56.8,56.3,1,5,183,100.0,100.0,96.7,1,9,3,343,0,343,0,343,191,191,0,0,152,0
Ramon Harewood,5717,G,BLT,6,100.0,0,3,68.5,49.9,74.4,2,12,203,100.0,100.0,96.1,0,15,1,341,0,340,0,341,222,222,0,0,119,0
Tony Romo,1693,QB,DAL,16,31.2,0,9,73.9,,60.0,0,0,0,0.0,0.0,,7,0,0,340,0,0,0,1090,0,728,0,0,340,0
Brian Hartline,5031,WR,MIA,16,38.0,0,17,77.4,,67.8,0,0,0,0.0,0.0,,3,0,0,340,0,0,0,894,0,554,0,0,340,0
Matt Ryan,4317,QB,ATL,16,32.4,0,2,84.5,,60.0,0,0,0,0.0,0.0,,1,0,0,340,0,0,0,1050,0,696,0,0,340,0
Kevin Walter,1549,WR,HST,16,41.6,0,13,66.1,68.1,76.7,0,0,2,0.4,0.4,100.0,3,0,0,340,0,0,0,818,2,480,0,0,338,31
James Jones,3694,WR,GB,16,33.7,0,12,73.5,,76.2,0,0,0,0.0,0.0,,2,0,0,337,0,0,0,999,0,662,0,0,337,0
Brandon Weeden,7028,QB,CLV,15,36.3,0,8,50.1,,60.7,0,0,0,0.0,0.0,,2,0,0,337,0,0,0,929,0,578,0,0,337,0
Donnie Avery,4347,WR,IND,16,32.7,1,14,62.2,65.6,57.3,0,0,1,0.2,0.1,100.0,2,0,0,335,0,0,0,1025,1,687,0,0,334,2
Cam Newton,6153,QB,CAR,16,32.8,0,5,71.9,,61.2,0,0,0,0.0,0.0,,3,0,0,334,0,0,0,1019,0,589,0,0,334,0
Wayne Hunter,1388,T,SL,11,100.0,1,26,60.4,58.2,59.8,4,12,187,100.0,100.0,93.6,3,20,4,334,0,0,321,334,197,197,0,1,137,12
Jonathan Scott,3086,T,CHI,9,100.0,0,6,59.5,52.3,64.6,5,14,175,100.0,100.0,94.0,1,20,1,334,0,0,0,334,189,189,0,323,145,11
Sam Young,5702,T,BUF,11,99.7,0,4,63.4,72.9,56.9,3,4,186,99.5,99.5,97.6,2,8,1,332,0,0,0,333,191,192,53,273,141,7
Jason Pinkston,6302,G,CLV,6,100.0,0,8,70.2,65.5,69.1,3,3,220,100.0,100.0,98.6,0,6,0,332,0,332,0,332,230,230,0,0,102,0
Ed Dickson,5595,TE,BLT,13,61.3,0,3,60.8,62.2,58.5,0,4,54,21.3,22.4,96.3,0,4,0,330,0,0,0,538,60,268,0,0,270,439
Craig Stevens,4399,TE,TEN,15,59.8,0,31,62.7,73.7,71.2,0,1,61,22.3,22.7,97.5,3,2,1,329,0,0,0,550,65,286,0,0,264,373
Greg Little,6211,WR,CLV,16,36.2,1,8,65.3,67.6,77.0,0,0,1,0.2,0.2,100.0,4,0,0,328,0,0,0,906,1,577,0,0,327,18
Jerome Felton,4460,FB,MIN,16,83.0,0,18,83.2,65.5,85.2,1,2,51,44.3,43.2,97.1,0,3,0,328,0,0,0,395,51,118,0,0,277,1
Vonta Leach,2100,FB,BLT,16,71.7,0,3,83.9,66.2,87.2,2,3,53,31.9,31.8,95.3,1,5,0,327,0,0,0,456,56,176,0,0,271,18
Larry Fitzgerald,1724,WR,ARZ,16,31.7,0,1,69.4,70.7,73.1,0,0,1,0.1,0.1,100.0,3,0,0,326,0,0,0,1030,1,705,0,0,325,2
Victor Cruz,5827,WR,NYG,16,36.1,0,21,77.5,68.1,64.0,0,0,1,0.2,0.2,100.0,3,0,0,326,0,0,0,904,1,579,0,0,325,6
Nate Garner,4525,G,MIA,12,100.0,0,17,67.3,60.4,73.8,0,13,172,100.0,100.0,95.1,3,15,2,325,0,5,0,325,186,186,1,310,139,9
Riley Reiff,7029,T,DET,16,99.7,1,11,87.8,72.0,86.4,1,9,153,99.4,99.4,96.7,5,10,0,325,0,0,135,326,162,163,0,1,163,157
Don Barclay,7703,T,GB,6,100.0,2,12,59.2,54.7,68.6,3,13,186,100.0,100.0,93.5,4,20,4,321,0,1,0,321,197,197,0,320,124,0
Matt Spaeth,3693,TE,CHI,16,76.3,0,6,77.7,75.3,84.9,0,1,51,35.4,35.7,97.1,2,2,1,319,0,0,0,418,55,154,0,0,264,364
Dwayne Bowe,3639,WR,KC,13,43.3,0,16,81.1,80.6,71.4,0,0,3,0.8,0.7,100.0,1,0,0,319,0,0,0,737,3,421,0,0,316,0
Quinn Ojinnaka,3084,G,SL,6,100.0,0,26,53.0,30.4,66.6,4,11,181,100.0,100.0,94.2,2,18,3,316,0,316,0,316,192,192,0,0,124,0
Delanie Walker,3120,TE,SF,16,55.3,0,28,67.8,83.9,86.8,0,0,29,10.7,10.8,100.0,4,0,0,316,0,0,0,571,31,286,0,1,285,339
Jeremy Maclin,4942,WR,PHI,15,32.2,0,24,62.1,,61.7,0,0,0,0.0,0.0,,4,0,0,314,0,0,0,975,0,661,0,0,314,1
Antonio Gates,1609,TE,SD,15,36.5,0,27,65.5,67.1,62.8,0,0,13,2.4,2.8,100.0,3,0,0,314,0,0,3,860,16,562,0,0,298,345
Carson Palmer,1317,QB,OAK,15,32.9,0,23,65.7,,60.0,0,0,0,0.0,0.0,,4,0,0,313,0,0,0,952,0,625,0,0,313,0
Sidney Rice,3660,WR,SEA,16,40.7,0,29,82.9,,74.7,0,0,0,0.0,0.0,,1,0,0,312,0,0,0,766,0,452,0,0,312,1
Anquan Boldin,1369,WR,BLT,15,35.6,0,3,79.2,,69.0,0,0,0,0.0,0.0,,9,0,0,312,0,0,0,877,0,564,0,0,312,2
Golden Tate,5585,WR,SEA,15,43.4,0,29,81.2,,69.6,0,0,0,0.0,0.0,,3,0,0,311,0,0,0,717,0,403,0,0,311,3
Roddy White,2244,WR,ATL,16,31.5,1,2,87.9,70.8,88.9,0,0,2,0.3,0.3,100.0,4,0,0,311,0,0,0,988,2,679,0,0,309,7
Josh Morgan,4488,WR,WAS,16,43.7,0,32,70.1,,76.1,0,0,0,0.0,0.0,,3,0,0,310,0,0,0,709,0,396,0,0,310,7
Chris Kuper,3106,G,DEN,5,100.0,0,10,72.8,79.5,65.6,2,3,167,100.0,100.0,98.5,1,5,0,310,0,0,0,310,177,177,310,0,133,0
Scott Chandler,3745,TE,BUF,15,41.3,0,4,73.2,70.3,73.4,1,0,26,5.8,5.8,98.1,1,1,0,309,0,0,0,749,27,467,0,0,282,307
Kelvin Beachum,7229,G,PIT,7,100.0,0,25,63.7,60.7,65.4,3,13,194,100.0,100.0,94.8,2,18,2,309,0,0,0,309,205,205,0,308,104,1
Matthew Mulligan,4701,TE,SL,16,76.9,0,26,78.1,74.7,74.2,0,0,53,37.3,37.6,98.1,2,1,1,309,0,0,1,402,56,149,0,0,253,361
Erik Lorig,5775,FB,TB,16,73.0,2,30,61.5,74.4,61.4,1,0,39,26.4,27.4,98.7,5,1,0,308,0,0,0,422,43,157,0,0,265,8
Ben Roethlisberger,1732,QB,PIT,13,37.0,0,25,85.5,60.9,60.0,0,0,1,0.2,0.2,100.0,3,0,0,308,0,0,0,832,1,511,0,0,307,0
Bruce Miller,6363,FB,SF,16,68.4,0,28,78.5,66.9,85.5,0,3,41,24.0,24.0,93.9,0,4,1,307,0,0,0,449,43,179,0,0,264,23
Jeff King,3100,TE,ARZ,16,64.8,1,1,68.0,77.9,66.4,0,0,41,20.5,20.8,97.6,4,1,1,302,0,0,0,466,43,207,0,0,259,389
Jeff Cumberland,5861,TE,NYJ,15,50.7,0,22,69.5,76.8,69.5,0,1,35,11.3,11.7,98.6,0,1,0,301,0,0,1,594,39,332,0,1,262,399
Mike Williams,5625,WR,TB,16,33.5,0,30,78.8,,66.7,0,0,0,0.0,0.0,,1,0,0,301,0,0,0,898,0,597,0,0,301,6
Steve Maneri,6028,TE,KC,13,75.7,0,16,73.7,75.3,78.5,0,1,50,35.2,34.7,99.0,3,1,0,299,0,0,0,395,51,147,0,0,248,341
Malcom Floyd,2044,WR,SD,14,35.1,0,27,79.0,,67.6,0,0,0,0.0,0.0,,2,0,0,297,0,0,0,846,0,549,0,0,297,1
Henry Hynoski,6666,FB,NYG,16,70.0,0,21,75.8,85.2,76.9,1,0,53,31.2,31.1,99.1,0,1,0,296,0,0,0,423,55,177,0,0,241,16
J.R. Sweezy,7209,G,SEA,8,100.0,0,29,51.3,44.9,53.9,1,8,133,100.0,100.0,95.9,3,10,1,295,0,0,0,295,147,147,293,0,148,2
Josh Gordon,7618,WR,CLV,16,35.7,1,8,69.5,,77.0,0,0,0,0.0,0.0,,2,0,0,291,0,0,0,815,0,524,0,0,291,8
Rex Hadnot,1892,G,SD,5,100.0,0,27,65.7,70.7,59.3,1,5,186,100.0,100.0,97.3,0,8,2,290,0,290,0,290,196,196,0,0,94,0
Ryan Kalil,3675,C,CAR,5,100.0,0,5,59.0,74.5,54.5,0,5,160,100.0,100.0,98.4,1,5,0,286,286,0,0,286,166,166,0,0,120,0
Rich Ohrnberger,5047,G,ARZ,7,100.0,0,1,60.2,63.7,61.9,3,5,203,100.0,100.0,97.5,3,9,1,286,104,1,0,286,208,208,179,0,78,0
Anthony McCoy,5708,TE,SEA,16,61.3,0,29,71.8,53.0,63.1,0,2,32,15.9,17.5,96.9,6,2,0,284,0,0,0,463,38,217,0,0,246,355
Brandon LaFell,5602,WR,CAR,14,37.4,0,5,70.0,62.3,83.3,0,0,1,0.2,0.2,100.0,2,0,0,283,0,0,0,757,1,472,0,0,282,5
Seth Olsen,5056,G,IND,4,100.0,0,14,52.3,40.5,59.9,3,13,172,100.0,100.0,95.3,2,16,0,283,0,283,0,283,187,187,0,0,96,0
Davone Bess,4694,WR,MIA,13,38.1,0,17,74.4,,74.8,0,0,0,0.0,0.0,,2,0,0,282,0,0,0,741,0,459,0,0,282,0
Kevin Haslam,5992,T,SD,5,100.0,0,27,59.2,59.7,60.2,2,10,162,100.0,100.0,94.4,2,15,3,278,0,0,199,278,171,171,0,79,107,0
Justin Blackmon,7011,WR,JAX,16,28.9,0,15,65.7,34.9,69.7,0,0,1,0.2,0.1,0.0,2,1,1,278,0,0,0,963,1,684,0,0,277,10
Brandon Pettigrew,4943,TE,DET,14,36.2,0,11,60.8,73.3,65.9,1,1,48,9.2,9.9,97.9,2,2,0,278,0,0,0,769,54,545,0,0,224,688
Emmanuel Sanders,5606,WR,PIT,16,38.5,0,25,69.1,,75.4,0,0,0,0.0,0.0,,1,0,0,278,0,0,0,723,0,444,0,0,278,13
Vladimir Ducasse,5586,G,NYJ,15,100.0,0,22,73.6,64.6,75.9,1,6,155,100.0,100.0,96.5,1,9,2,274,0,263,0,274,163,163,11,0,111,0
Konrad Reuland,6469,TE,NYJ,16,71.8,0,22,61.5,71.9,61.6,1,1,30,22.6,23.6,96.7,3,2,0,273,0,0,0,380,33,140,0,0,240,248
Denarius Moore,6300,WR,OAK,15,34.3,0,23,68.6,,68.1,0,0,0,0.0,0.0,,0,0,0,272,0,0,0,793,0,520,0,0,272,3
Darrius Heyward-Bey,4930,WR,OAK,15,33.5,0,23,68.9,30.5,82.0,0,1,3,0.6,0.6,83.3,1,1,0,270,0,0,0,805,3,536,0,0,267,8
Lee Smith,6311,TE,BUF,16,93.4,0,4,76.5,71.3,71.4,0,2,75,79.8,80.4,98.7,6,2,0,267,0,0,0,286,78,97,0,0,189,275
Eben Britton,4962,G,JAX,6,100.0,0,15,40.8,20.2,58.1,3,12,158,100.0,100.0,92.1,2,20,5,267,0,267,0,267,167,167,0,0,100,0
T.J. Graham,7071,WR,BUF,15,38.4,0,4,52.4,68.1,66.3,0,0,1,0.2,0.2,100.0,3,0,0,267,0,0,0,696,1,429,0,0,266,5
Mike Otto,3839,T,TEN,6,100.0,0,31,71.4,77.3,62.6,0,5,155,100.0,100.0,97.7,1,6,1,267,0,0,60,267,169,169,0,206,98,1
Tom Crabtree,5458,TE,GB,14,72.5,0,12,58.6,66.0,57.1,0,1,45,32.1,34.2,96.7,3,2,1,263,0,0,0,363,52,152,0,0,211,222
Brandon Gibson,5118,WR,SL,16,34.5,2,26,76.9,,71.2,0,0,0,0.0,0.0,,5,0,0,263,0,0,0,763,0,500,0,0,263,2
Leonard Hankerson,6231,WR,WAS,16,45.5,0,32,74.7,62.3,69.0,0,0,1,0.3,0.3,100.0,2,0,0,261,0,0,0,573,1,311,0,0,260,1
Jermey Parnell,5426,T,DAL,14,99.6,1,9,65.7,71.9,54.6,3,8,177,100.0,99.5,95.8,3,13,2,260,0,0,151,261,190,191,0,79,70,31
Miles Austin,3211,WR,DAL,16,30.1,0,9,76.1,,64.3,0,0,0,0.0,0.0,,0,0,0,259,0,0,0,860,0,601,0,0,259,0
Mike Wallace,5007,WR,PIT,15,30.9,1,25,67.3,,59.8,0,0,0,0.0,0.0,,4,0,0,257,0,0,0,833,0,571,0,0,257,3
