player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Brandon Lloyd,1436,WR,WAS,8,26.6,1,22.2,,0,0,0,0.0,0,0,32,0,72.1,67.0,53.6,,53.3,0.0,0,1,9,0.0,0,65,0,2,95.4,62,9.2,6,0.0,9,0,90.8,59,14,15,7.5,7.0,0.23
Ovie Mughelli,1445,FB,ATL,16,1.9,1,66.7,,0,0,0,14.3,1,1,2,0,49.2,72.6,92.5,89.7,46.1,2.3,3,0,12,34.1,45,132,0,6,65.2,86,0.0,0,74.3,9,0,0.8,1,36,24,4.0,6.0,0.42
Marcel Shipp,987,HB,ARZ,15,-0.4,0,44.4,,0,0,0,20.0,1,0,1,0,45.8,76.5,60.4,90.4,44.8,0.0,0,0,9,34.5,30,87,0,4,62.1,54,6.9,6,51.6,9,0,1.1,1,25,28,7.0,6.3,0.46
Brandon Middleton,2123,WR,DET,4,5.4,0,88.9,,0,0,0,0.0,0,6,11,0,76.5,70.1,66.6,,65.9,0.0,0,0,17,0.0,0,62,0,8,96.8,60,88.7,55,136.1,9,1,11.3,7,70,29,3.6,8.8,1.17
Taylor Jacobs,1360,WR,DEN,5,16.0,0,33.3,,0,0,0,40.0,2,2,10,0,28.0,67.4,49.8,,49.6,0.0,0,1,21,0.0,0,84,0,3,97.6,82,28.6,24,45.8,9,1,71.4,60,40,3,1.0,13.3,0.49
Dwayne Blakley,1219,TE,ATL,11,4.2,0,77.8,,0,0,0,0.0,0,2,2,0,75.6,69.5,55.0,58.0,50.8,82.8,82,0,11,11.1,11,99,2,7,83.8,83,9.1,9,88.9,9,0,5.1,5,48,26,3.7,6.9,0.58
Casey Fitzsimmons,1607,TE,DET,16,4.6,1,88.9,,0,0,0,0.0,0,6,11,0,77.3,70.6,74.2,67.7,77.7,43.0,37,0,22,25.6,22,86,2,8,73.3,63,9.3,8,143.1,9,1,5.8,5,85,52,6.5,10.6,1.35
Richard Angulo,1548,TE,JAX,5,9.4,0,88.9,,0,0,0,11.1,1,3,15,0,54.5,70.1,58.7,51.2,52.4,91.8,78,0,22,23.5,20,85,1,8,76.5,65,7.1,6,141.2,9,1,1.2,1,81,11,1.4,10.1,1.25
Priest Holmes,309,HB,KC,4,0.3,0,55.6,,0,0,0,0.0,0,0,16,0,75.9,83.2,50.1,63.8,58.1,0.0,0,2,8,18.2,12,66,0,5,77.3,51,6.1,4,21.3,9,0,4.5,3,17,40,8.0,3.4,0.33
Chris Davis,3744,WR,TEN,7,3.8,0,55.6,,0,0,0,16.7,1,1,31,1,45.8,18.0,48.8,,48.0,0.0,0,0,13,0.0,0,46,0,5,95.7,44,91.3,42,66.0,9,0,8.7,4,38,24,4.8,7.6,0.86
Jameel Cook,904,FB,HST,5,2.1,2,100.0,,0,0,0,0.0,0,2,13,0,76.5,74.6,58.6,74.6,63.8,0.0,0,0,9,2.5,1,40,0,8,92.5,37,7.5,3,87.5,8,0,15.0,6,40,23,2.9,5.0,1.08
Jeb Putzier,1174,TE,HST,7,3.9,0,75.0,,0,0,0,14.3,1,2,13,0,49.2,68.8,52.1,66.3,52.4,50.0,28,1,11,1.8,1,56,0,6,98.2,55,21.4,12,84.9,8,1,28.6,16,39,12,2.0,6.5,0.71
Jim Kleinsasser,469,TE,MIN,16,5.4,0,50.0,,0,0,1,0.0,0,3,18,0,73.4,68.0,81.6,76.0,48.0,87.7,222,1,26,53.0,134,253,4,4,45.1,114,4.7,12,66.1,8,1,2.8,7,43,16,4.0,10.8,0.38
Joseph Kowalewski,3386,TE,NYJ,13,4.3,0,62.5,,0,0,0,16.7,1,1,22,0,46.3,68.0,54.7,50.9,45.8,37.7,40,0,6,20.8,22,106,1,5,76.4,81,37.7,40,106.3,8,1,7.5,8,18,9,1.8,3.6,0.22
Ryne Robinson,3734,WR,CAR,9,6.5,0,50.0,,0,0,0,0.0,0,2,5,0,72.1,67.0,56.2,,56.5,0.0,0,0,12,0.0,0,50,0,4,100.0,50,32.0,16,62.0,8,0,68.0,34,35,17,4.3,8.8,0.7
Mewelde Moore,1840,HB,MIN,6,1.6,0,75.0,,0,0,0,0.0,0,1,18,0,49.2,27.4,60.6,62.6,50.1,0.0,0,1,20,20.3,12,59,0,6,76.3,45,6.8,4,50.0,8,0,5.1,3,48,40,6.7,8.0,1.07
Jeremi Johnson,1430,FB,CIN,16,2.6,1,85.7,,0,0,1,0.0,0,3,7,0,74.6,73.6,86.4,69.8,55.2,2.1,3,0,14,24.8,35,141,2,6,73.8,104,2.8,4,125.3,7,1,0.0,0,32,29,4.8,5.3,0.31
Chad Mustard,1668,TE,DEN,7,5.0,0,71.4,,0,0,0,16.7,1,4,10,0,45.8,68.0,75.0,78.6,56.5,88.8,71,0,15,42.5,34,80,0,5,56.3,45,8.8,7,98.5,7,0,1.3,1,62,37,7.4,12.4,1.38
Sammy Morris,678,HB,NE,6,3.0,0,85.7,,0,0,0,0.0,0,1,19,0,75.6,86.9,73.9,74.3,59.4,0.0,0,0,18,14.3,11,77,0,6,83.1,64,2.6,2,87.5,7,0,5.2,4,35,31,5.2,5.8,0.55
T.J. Duckett,1025,HB,DET,11,-1.1,0,57.1,,0,0,0,20.0,1,4,11,0,47.8,85.0,66.1,73.3,54.2,0.0,0,0,22,30.6,26,85,0,4,65.9,56,1.2,1,81.8,7,0,7.1,6,54,67,16.8,13.5,0.96
Anthony Becht,602,TE,TB,16,4.6,0,71.4,,0,0,0,16.7,1,2,30,0,45.8,68.0,68.1,49.1,44.5,86.3,101,0,9,33.3,39,117,2,5,65.0,76,4.3,5,113.7,7,2,6.8,8,20,9,1.8,4.0,0.26
Johnnie Lee Higgins,3715,WR,OAK,15,10.7,0,85.7,,0,0,0,0.0,0,2,23,0,74.6,70.6,50.9,,49.8,0.0,0,0,16,0.0,0,93,0,6,92.5,86,16.1,15,94.6,7,0,83.9,78,47,6,1.0,7.8,0.55
Antonio Pittman,3723,HB,SL,10,-0.7,0,42.9,,0,0,0,25.0,1,0,26,0,36.2,81.2,57.4,76.2,43.7,0.0,0,0,11,31.0,13,42,0,3,69.0,29,0.0,0,50.3,7,0,0.0,0,15,20,6.7,5.0,0.52
Jeff Dugan,1936,FB,MIN,13,3.3,0,85.7,,0,0,0,0.0,0,1,18,1,74.6,19.0,64.0,54.6,37.7,37.3,22,0,13,28.8,17,59,1,6,67.8,40,1.7,1,84.5,7,0,10.2,6,30,17,2.8,5.0,0.75
Dante Rosario,3771,TE,CAR,13,12.6,0,85.7,,0,0,0,0.0,0,5,5,0,75.9,69.1,70.7,74.1,70.6,43.3,29,0,54,13.4,9,67,0,6,80.6,54,29.9,20,158.3,7,2,20.9,14,108,40,6.7,18.0,2.0
Brian Clark,3271,WR,TB,5,5.5,0,66.7,,0,0,0,0.0,0,0,30,1,72.1,18.7,41.9,,42.1,3.7,1,0,7,0.0,0,27,0,4,96.3,26,51.9,14,73.6,6,0,44.4,12,23,10,2.5,5.8,0.88
Laurence Maroney,2966,HB,NE,13,0.7,2,66.7,,0,0,0,20.0,1,4,19,0,41.6,90.5,77.7,57.8,56.5,0.0,0,0,43,27.4,34,124,1,4,68.5,85,0.8,1,109.7,6,0,0.8,1,116,105,26.3,29.0,1.36
Joel Dreessen,2415,TE,HST,11,11.2,0,66.7,,0,0,0,0.0,0,3,13,0,72.1,67.0,75.9,80.3,69.7,93.3,56,1,28,25.0,15,60,0,4,75.0,45,1.7,1,95.8,6,2,3.3,2,55,10,2.5,13.8,1.22
Courtney Taylor,3813,WR,SEA,6,8.5,1,83.3,,0,0,0,0.0,0,2,29,0,73.4,68.0,61.9,,63.8,0.0,0,0,12,0.0,0,43,0,5,95.3,41,14.0,6,93.1,6,0,86.0,37,38,16,3.2,7.6,0.93
Deon Anderson,3811,FB,DAL,5,1.8,1,100.0,,0,0,0,0.0,0,3,9,0,74.6,68.8,70.3,33.1,77.5,0.0,0,0,17,29.3,12,41,0,6,70.7,29,0.0,0,104.9,6,0,0.0,0,55,44,7.3,9.2,1.9
Willie Reid,3040,WR,PIT,5,3.3,2,66.7,,0,0,0,20.0,1,2,25,0,42.1,67.0,61.0,,60.6,0.0,0,0,25,0.0,0,34,0,4,100.0,34,52.9,18,95.1,6,0,47.1,16,54,58,14.5,13.5,1.59
Matt Spaeth,3693,TE,PIT,14,7.2,0,83.3,,0,0,0,16.7,1,4,25,0,45.8,68.0,60.3,52.7,49.5,91.2,114,0,13,32.8,41,125,0,5,64.0,80,4.0,5,129.9,6,3,0.8,1,34,13,2.6,6.8,0.43
Chris Henry,3666,HB,TEN,6,-3.8,1,100.0,,0,0,0,0.0,0,2,31,0,74.6,80.5,60.6,72.1,72.5,0.0,0,0,18,31.1,23,74,0,6,66.2,49,0.0,0,103.5,6,0,4.1,3,53,76,12.7,8.8,1.08
Adam Jennings,3129,WR,ATL,13,6.7,0,100.0,,0,0,0,0.0,0,3,2,0,74.6,68.8,51.7,,53.5,0.0,0,0,28,0.0,0,88,1,6,95.5,84,73.9,65,149.3,6,1,26.1,23,62,22,3.7,10.3,0.74
Christian Fauria,130,TE,CAR,13,7.5,0,83.3,,0,0,0,0.0,0,5,5,0,73.4,68.0,79.7,52.6,76.7,83.3,65,1,16,39.7,31,78,1,5,56.4,44,14.1,11,93.8,6,2,2.6,2,39,9,1.8,7.8,0.89
Michael Turner,1873,HB,SD,13,-3.0,1,66.7,,0,0,0,20.0,1,1,27,0,41.6,56.4,45.1,76.1,46.7,0.0,0,0,12,14.8,4,27,0,4,81.5,22,0.0,0,70.1,6,0,0.0,0,16,27,6.8,4.0,0.73
Deuce McAllister,793,HB,NO,3,-0.2,0,80.0,,0,0,0,20.0,1,0,20,0,28.7,28.1,37.7,80.4,29.4,0.0,0,0,7,20.0,6,30,0,4,73.3,22,0.0,0,79.2,5,0,3.3,1,15,17,4.3,3.8,0.68
Anthony Mix,3436,WR,WAS,3,11.8,1,60.0,,0,0,0,0.0,0,2,32,0,70.5,65.8,66.5,,66.9,0.0,0,0,21,0.0,0,23,0,3,87.0,20,13.0,3,84.6,5,0,87.0,20,39,18,6.0,13.0,1.95
Chad Lucas,2109,WR,TB,2,14.6,0,100.0,,0,0,0,0.0,0,1,30,0,73.4,68.0,73.0,65.3,72.0,0.0,0,0,52,3.4,1,29,0,5,93.1,27,20.7,6,118.8,5,0,79.3,23,82,9,1.8,16.4,3.04
DeDe Dorsey,3299,HB,CIN,7,-1.4,0,80.0,,0,0,0,20.0,1,1,7,0,46.3,78.4,76.8,54.7,61.2,0.0,0,0,17,12.5,3,24,0,4,83.3,20,4.2,1,82.5,5,0,0.0,0,19,29,7.3,4.8,0.95
Sean Ryan,1865,TE,NYJ,7,10.0,0,60.0,,0,0,0,0.0,0,2,22,0,70.5,65.8,67.3,54.7,72.7,69.4,25,0,22,33.3,12,36,0,3,61.1,22,30.6,11,90.4,5,0,0.0,0,46,7,2.3,15.3,2.09
Dominique Byrd,3038,TE,SL,3,5.4,2,80.0,,0,0,0,20.0,1,2,26,0,41.6,67.0,66.7,70.3,64.8,23.3,7,0,14,3.3,1,30,0,4,90.0,27,66.7,20,103.3,5,0,6.7,2,44,18,4.5,11.0,1.63
Brian Calhoun,3019,HB,DET,3,1.4,1,100.0,,0,0,0,0.0,0,1,11,0,73.4,73.3,63.5,70.4,69.5,0.0,0,0,11,22.9,8,35,0,5,74.3,26,5.7,2,95.8,5,0,2.9,1,35,28,5.6,7.0,1.35
David Tyree,1511,WR,NYG,7,4.8,1,80.0,,0,0,0,0.0,0,2,21,0,72.1,67.0,71.4,,70.9,0.0,0,0,24,0.0,0,15,0,4,100.0,15,13.3,2,95.8,5,0,80.0,12,35,26,6.5,8.8,2.33
Heath Evans,843,FB,NE,15,1.8,0,80.0,,0,0,0,20.0,1,2,19,0,41.6,80.6,68.4,72.5,43.1,1.1,1,0,29,21.6,19,88,0,4,75.0,66,2.3,2,102.5,5,0,15.9,14,43,39,9.8,10.8,0.65
Joshua Cribbs,2544,WR,CLV,11,3.2,1,60.0,,0,0,0,0.0,0,3,8,0,70.5,74.5,65.7,,59.2,0.0,0,0,18,0.0,0,30,1,3,93.3,28,10.0,3,82.9,5,0,80.0,24,37,30,10.0,12.3,1.32
Tab Perry,2407,WR,CIN,2,9.4,0,20.0,,0,0,0,0.0,0,1,7,0,64.7,64.6,54.2,,52.0,0.0,0,0,7,0.0,0,30,0,1,93.3,28,50.0,15,39.6,5,0,46.7,14,7,1,1.0,7.0,0.25
Cadillac Williams,2222,HB,TB,4,0.2,0,60.0,,0,0,0,40.0,2,0,30,1,28.0,26.6,45.7,30.5,24.4,0.0,0,0,8,26.3,10,38,0,3,71.1,27,5.3,2,66.3,5,0,0.0,0,17,16,5.3,5.7,0.63
Jackie Battle,3885,HB,KC,2,-1.2,0,20.0,,0,0,0,50.0,1,0,16,0,28.8,75.3,58.5,35.7,32.5,0.0,0,0,4,41.9,18,43,0,1,58.1,25,0.0,0,39.6,5,0,0.0,0,4,5,5.0,4.0,0.16
Patrick Cobbs,3272,HB,MIA,4,2.2,0,60.0,,0,0,0,25.0,1,0,17,0,36.8,76.4,43.9,25.7,39.9,3.2,1,0,11,19.4,6,31,0,3,74.2,23,3.2,1,72.1,5,0,3.2,1,24,13,4.3,8.0,1.04
Clifton Dawson,3923,HB,IND,5,-0.6,0,40.0,,0,0,0,33.3,1,1,14,0,29.9,79.7,51.1,79.5,42.6,0.0,0,0,9,15.8,6,38,0,2,81.6,31,2.6,1,47.9,5,0,2.6,1,15,16,8.0,7.5,0.48
Lee Vickers,3542,TE,BLT,6,4.0,0,40.0,,0,0,0,33.3,1,0,3,0,36.8,65.8,54.0,80.4,44.3,83.3,35,0,5,21.4,9,42,0,2,76.2,32,7.1,3,47.9,5,0,0.0,0,4,5,2.5,2.0,0.13
Gilbert Harris,4201,HB,KC,4,0.3,0,75.0,,0,0,0,25.0,1,1,16,0,28.0,21.7,29.4,84.1,29.1,0.0,0,0,19,23.5,8,34,0,3,70.6,24,5.9,2,104.2,4,0,0.0,0,38,45,15.0,12.7,1.58
Skyler Green,3070,WR,CIN,3,7.3,0,75.0,,0,0,0,0.0,0,1,7,0,70.5,67.4,60.1,,63.3,0.0,0,0,18,0.0,0,30,1,3,86.7,26,70.0,21,99.0,4,0,30.0,9,33,28,9.3,11.0,1.27
Jon Bradley,1993,FB,DET,15,2.0,0,50.0,,0,0,0,0.0,0,0,11,0,68.3,22.0,68.2,70.6,53.5,0.0,0,1,8,22.1,17,77,0,2,76.6,59,0.0,0,16.7,4,0,0.0,0,10,8,4.0,5.0,0.17
Andrew Pinnock,1527,FB,SD,4,-0.3,1,25.0,,0,0,0,0.0,0,0,27,0,64.7,69.4,74.7,76.0,53.5,0.0,0,0,5,34.5,10,29,1,1,65.5,19,0.0,0,39.6,4,0,0.0,0,5,6,6.0,5.0,0.26
Luke Lawton,2099,FB,IND,7,-1.3,2,100.0,,0,0,0,0.0,0,2,14,0,73.4,72.2,56.9,82.7,61.3,0.0,0,0,11,16.7,7,42,0,4,81.0,34,0.0,0,136.5,4,1,9.5,4,29,34,8.5,7.3,0.85
John Gilmore,1176,TE,CHI,12,2.8,0,75.0,,0,0,0,25.0,1,1,6,0,36.2,65.8,77.1,76.7,56.8,100.0,28,0,7,25.0,7,28,3,3,75.0,21,0.0,0,79.2,4,0,0.0,0,14,12,4.0,4.7,0.67
Mike Anderson,693,HB,BLT,6,-1.3,0,100.0,,0,0,0,0.0,0,1,3,0,72.1,24.8,55.5,80.6,65.6,0.0,0,0,10,45.5,15,33,0,4,54.5,18,0.0,0,93.8,4,0,9.1,3,26,31,7.8,6.5,1.44
Ahmad Bradshaw,3866,HB,NYG,6,-1.8,2,50.0,,0,0,0,33.3,1,1,21,0,29.9,78.2,82.5,53.8,56.0,0.0,0,0,11,22.2,4,18,0,2,72.2,13,5.6,1,56.3,4,0,22.2,4,12,9,4.5,6.0,0.92
John Kuhn,2686,FB,GB,13,1.7,0,66.7,,0,0,0,0.0,0,2,12,0,68.3,64.0,71.0,88.8,61.7,0.0,0,0,5,29.5,13,44,1,2,70.5,31,2.3,1,70.1,3,0,2.3,1,7,2,1.0,3.5,0.23
Joe Klopfenstein,2991,TE,SL,16,4.7,1,66.7,,0,0,0,33.3,1,1,26,0,29.9,64.0,57.8,52.9,46.1,67.2,84,0,36,28.0,35,125,0,2,67.2,84,1.6,2,148.6,3,1,4.0,5,37,24,12.0,18.5,0.44
Boomer Grigsby,2355,FB,KC,9,0.7,0,66.7,,0,0,0,33.3,1,0,16,0,30.0,64.0,56.8,50.5,42.5,0.0,0,0,9,28.9,11,38,0,2,68.4,26,2.6,1,77.1,3,0,0.0,0,14,12,6.0,7.0,0.54
Travis Taylor,588,WR,CAR,2,11.7,0,33.3,,0,0,0,50.0,1,0,5,0,28.9,61.2,46.1,,47.0,0.0,0,1,4,0.0,0,31,0,1,93.5,29,16.1,5,2.8,3,0,83.9,26,4,4,4.0,4.0,0.14
Garrett Mills,3051,TE,MIN,1,12.0,0,66.7,,0,0,0,0.0,0,2,18,0,68.3,64.0,79.1,,82.5,55.6,5,0,18,0.0,0,9,0,2,88.9,8,22.2,2,93.8,3,0,22.2,2,26,10,5.0,13.0,3.25
Chris Barclay,3216,HB,NO,3,0.3,0,66.7,,0,0,0,0.0,0,0,20,0,68.3,66.2,61.1,,65.3,0.0,0,0,7,0.0,0,5,0,2,80.0,4,0.0,0,75.7,3,0,0.0,0,13,16,8.0,6.5,3.25
Oliver Hoyte,3357,FB,DAL,10,-0.7,1,33.3,,0,0,0,50.0,1,1,9,0,28.8,61.2,53.8,70.3,35.4,0.0,0,0,2,39.0,30,77,2,1,57.1,44,0.0,0,42.4,3,0,0.0,0,2,2,2.0,2.0,0.05
Mike Vrabel,268,ED,NE,8,7.0,0,66.7,,0,0,0,0.0,0,2,19,0,29.9,64.0,67.3,65.0,65.6,100.0,10,0,2,10.0,1,10,2,2,80.0,8,0.0,0,109.7,3,2,0.0,0,3,0,0.0,1.5,0.38
Jason Dunn,178,TE,KC,16,2.0,1,66.7,,0,0,0,33.3,1,0,16,0,30.0,64.0,68.6,69.6,41.2,89.3,184,0,8,71.8,148,206,5,2,27.2,56,4.4,9,70.1,3,0,1.5,3,9,7,3.5,4.5,0.16
John Owens,1133,TE,DET,12,11.0,0,66.7,,0,0,0,0.0,0,0,11,0,68.3,64.0,55.4,80.0,56.5,93.2,41,0,9,52.3,23,44,1,2,47.7,21,2.3,1,75.7,3,0,4.5,2,13,5,2.5,6.5,0.62
Yamon Figurs,3690,WR,BLT,5,38.3,0,33.3,,0,0,0,0.0,0,1,3,0,64.7,64.6,73.9,,71.6,0.0,0,0,36,0.0,0,12,0,1,91.7,11,83.3,10,79.9,3,0,16.7,2,36,2,2.0,36.0,3.27
Nate Jackson,1259,TE,DEN,5,9.0,0,100.0,,0,0,0,0.0,0,2,10,0,70.5,65.8,54.9,36.4,58.7,68.6,24,0,24,20.0,7,35,1,3,77.1,27,28.6,10,153.5,3,1,0.0,0,34,7,2.3,11.3,1.26
Dwayne Wright,3727,HB,BUF,8,-0.7,0,100.0,,0,0,0,0.0,0,1,4,1,70.5,29.3,39.9,79.2,29.1,0.0,0,0,8,18.8,3,16,0,3,81.3,13,0.0,0,90.3,3,0,0.0,0,17,19,6.3,5.7,1.31
Seneca Wallace,1422,QB,SEA,9,17.0,0,66.7,,0,0,0,0.0,0,2,29,1,68.3,28.0,49.2,,74.0,0.0,0,0,29,0.0,0,52,0,2,34.6,18,13.5,7,109.7,3,0,21.2,11,47,8,4.0,23.5,2.61
Kassim Osgood,1676,WR,SD,7,7.7,0,66.7,,0,0,0,0.0,0,1,27,0,68.3,64.0,74.8,,66.4,0.0,0,0,15,0.0,0,10,0,2,90.0,9,10.0,1,89.6,3,0,90.0,9,23,4,2.0,11.5,2.56
Reagan Mauia,3797,FB,MIA,16,0.3,1,66.7,,0,0,0,33.3,1,0,17,1,29.9,17.4,58.5,82.0,28.2,1.0,1,0,5,50.5,49,97,0,2,47.4,46,0.0,0,70.1,3,0,3.1,3,5,5,2.5,2.5,0.11
Aaron Walker,1469,TE,SL,7,3.3,0,66.7,,0,0,0,0.0,0,1,26,0,68.3,64.0,70.6,57.4,79.6,97.0,32,0,8,60.6,20,33,0,2,33.3,11,0.0,0,75.7,3,0,3.0,1,13,9,4.5,6.5,1.18
Derek Schouman,3838,TE,BUF,3,0.7,0,100.0,,0,0,0,0.0,0,1,4,0,70.5,65.8,63.4,69.7,62.0,2.9,1,0,10,41.2,14,34,0,3,58.8,20,2.9,1,93.1,3,0,2.9,1,19,17,5.7,6.3,0.95
Biren Ealy,4252,WR,TEN,3,17.3,0,33.3,,0,0,0,50.0,1,0,31,0,28.9,61.2,46.5,,46.7,0.0,0,1,6,0.0,0,14,0,1,92.9,13,0.0,0,2.8,3,0,100.0,14,6,3,3.0,6.0,0.46
Kenneth Darby,3862,HB,TB,1,8.3,1,66.7,,0,0,0,0.0,0,0,30,0,68.3,67.8,61.8,69.4,68.3,0.0,0,1,9,11.1,1,9,0,2,88.9,8,0.0,0,40.3,3,0,22.2,2,16,15,7.5,8.0,2.0
Byron Storer,4125,FB,TB,5,0.3,0,66.7,,0,0,0,33.3,1,0,30,0,30.0,64.0,70.0,46.3,36.0,10.5,4,0,2,28.9,11,38,0,2,63.2,24,0.0,0,70.1,3,0,2.6,1,3,3,1.5,1.5,0.13
Tony Curtis,2552,TE,DAL,12,10.7,0,100.0,,0,0,0,0.0,0,3,9,0,70.5,65.8,89.5,80.8,89.8,84.4,27,0,15,40.6,13,32,0,3,59.4,19,9.4,3,131.3,3,3,6.3,2,18,0,0.0,6.0,0.95
Aaron Halterman,2619,TE,MIA,3,6.0,0,33.3,,0,0,0,0.0,0,1,17,0,68.3,64.0,59.0,74.4,63.6,82.4,14,0,7,11.8,2,17,0,1,82.4,14,0.0,0,42.4,3,0,11.8,2,7,3,3.0,7.0,0.5
Alex Haynes,2636,HB,CAR,1,1.0,0,100.0,,0,0,0,0.0,0,2,5,0,70.5,69.7,59.7,,64.4,0.0,0,0,6,0.0,0,7,0,3,100.0,7,0.0,0,86.1,3,0,14.3,1,14,11,3.7,4.7,2.0
Dan Kreider,749,FB,PIT,8,3.0,0,33.3,,0,0,0,50.0,1,1,25,0,28.9,64.6,50.4,70.2,35.7,16.7,2,0,15,8.3,1,12,0,1,91.7,11,8.3,1,50.7,3,0,0.0,0,15,5,5.0,15.0,1.36
Sam Aiken,1439,WR,BUF,6,8.0,0,50.0,,0,0,0,0.0,0,1,4,0,64.7,61.2,57.5,,58.3,0.0,0,0,10,0.0,0,26,0,1,100.0,26,7.7,2,64.6,2,0,92.3,24,10,2,2.0,10.0,0.38
Andre Hall,3333,HB,DEN,5,-2.5,3,100.0,,0,0,0,0.0,0,1,10,0,70.5,42.4,68.6,63.9,71.3,0.0,0,0,65,30.4,14,46,0,2,67.4,31,2.2,1,118.8,2,0,2.2,1,69,74,37.0,34.5,2.23
Isaac Smolko,3515,TE,JAX,5,5.0,0,50.0,,0,0,0,0.0,0,0,15,0,64.7,61.2,65.9,74.4,49.5,77.8,14,0,5,27.8,5,18,0,1,72.2,13,5.6,1,56.3,2,0,16.7,3,5,5,5.0,5.0,0.38
Micheal Spurlock,3517,WR,TB,1,6.5,0,0.0,,0,0,0,,0,0,30,0,,,47.1,,53.3,0.0,0,0,0,0.0,0,16,1,0,100.0,16,25.0,4,39.6,2,0,75.0,12,0,0,,,0.0
Drew Brees,802,QB,NO,16,-5.5,0,100.0,,0,0,0,0.0,0,0,20,8,,88.3,83.9,,,0.0,0,0,8,0.0,0,707,5,2,0.0,0,0.0,0,87.5,2,0,0.0,0,10,21,10.5,5.0,
Ryan Neufeld,565,TE,BUF,7,2.0,0,100.0,,0,0,0,0.0,0,0,4,0,68.3,64.0,51.2,87.6,53.5,14.3,5,0,8,37.1,13,35,0,2,62.9,22,2.9,1,95.8,2,0,11.4,4,14,10,5.0,7.0,0.64
Justin Green,2375,FB,BLT,7,1.0,0,100.0,,0,0,0,0.0,0,1,3,0,68.3,64.0,72.2,85.7,67.2,4.2,1,0,10,50.0,12,24,0,2,50.0,12,0.0,0,100.0,2,0,0.0,0,16,14,7.0,8.0,1.33
Adimchinobe Echemandu,1924,HB,HST,6,-1.0,0,100.0,,0,0,0,0.0,0,0,13,0,68.3,26.1,58.9,82.3,53.9,0.0,0,0,7,13.3,4,30,0,2,86.7,26,3.3,1,89.6,2,0,13.3,4,11,13,6.5,5.5,0.42
Ryan Krause,1887,TE,GB,9,3.0,0,100.0,,0,0,0,0.0,0,0,12,0,70.5,65.8,55.1,79.2,48.1,59.5,25,0,6,21.4,9,42,1,2,71.4,30,28.6,12,89.6,2,0,2.4,1,11,5,2.5,5.5,0.37
Jason Hill,3692,WR,SF,4,4.5,0,50.0,,0,0,0,0.0,0,0,28,0,64.7,61.2,47.5,,51.4,0.0,0,0,6,0.0,0,24,1,1,100.0,24,25.0,6,56.3,2,0,75.0,18,6,0,0.0,6.0,0.25
Marcellus Rivers,981,TE,NE,3,4.0,0,0.0,,0,0,0,100.0,1,0,19,0,27.9,,45.5,76.3,38.8,64.5,20,0,0,54.8,17,31,0,0,41.9,13,29.0,9,39.6,2,0,6.5,2,0,0,,,0.0
Jerame Tuman,513,TE,PIT,5,8.5,0,50.0,,0,0,0,0.0,0,1,25,0,64.7,61.2,71.9,53.8,60.3,88.0,22,0,9,36.0,9,25,0,1,64.0,16,4.0,1,102.1,2,1,0.0,0,9,0,0.0,9.0,0.56
Chris McFoy,4236,WR,OAK,3,7.5,0,50.0,,0,0,0,50.0,1,1,23,0,28.9,61.2,46.8,69.3,44.1,27.3,3,0,19,27.3,3,11,0,1,72.7,8,0.0,0,83.3,2,0,63.6,7,19,17,17.0,19.0,2.38
Jerome Harrison,3090,HB,CLV,4,-4.5,2,100.0,,0,0,0,0.0,0,1,8,0,68.3,78.4,91.1,78.3,77.5,0.0,0,0,15,28.6,4,14,0,2,64.3,9,0.0,0,106.3,2,0,0.0,0,19,28,14.0,9.5,2.11
Jared Allen,1847,ED,KC,2,7.5,0,100.0,,0,0,0,0.0,0,2,16,0,68.3,64.0,97.6,,96.6,100.0,2,0,2,0.0,0,2,2,2,100.0,2,0.0,0,118.8,2,2,0.0,0,3,0,0.0,1.5,1.5
Marcus Maxwell,2440,WR,CIN,3,8.0,0,50.0,,0,0,0,0.0,0,1,7,0,64.7,61.2,67.7,,63.0,0.0,0,1,5,0.0,0,11,0,1,100.0,11,18.2,2,16.7,2,0,81.8,9,5,-1,-1.0,5.0,0.45
Dan Campbell,488,TE,DET,2,0.0,0,100.0,,0,0,0,0.0,0,0,11,0,64.7,61.2,53.6,31.5,46.3,88.9,24,0,1,33.3,9,27,0,1,66.7,18,11.1,3,79.2,1,0,0.0,0,1,1,1.0,1.0,0.06
Kyle Boller,1335,QB,BLT,12,13.0,0,0.0,,0,0,0,100.0,1,0,3,5,,69.2,59.8,,58.4,0.0,0,0,0,0.0,0,328,0,0,0.3,1,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Jerome Mathis,2331,WR,HST,2,12.0,0,100.0,,0,0,0,0.0,0,1,13,0,64.7,61.2,65.4,,65.0,0.0,0,0,15,0.0,0,11,0,1,100.0,11,18.2,2,118.8,1,0,81.8,9,15,3,3.0,15.0,1.36
